"","unique_id","age_bin","gender","race","state","population","gun_ownership","crime_per_10e6","unemploy_rate"
"1390",28762,"25-34","Male","African-American/Black","FL",21477737,0.353,383.6,0.077
"1391",28763,"25-34","Female","Race unspecified","TN",6829174,0.516,672.7,0.075
"1392",28764,"35-54","Male","European-American/White","NC",10488084,0.458,419.3,0.073
"1393",28766,"35-54","Female","European-American/White","TX",28995881,0.457,446.5,0.076
"1394",28767,"35-54","Male","European-American/White","NJ",8882190,0.147,195.4,0.098
"1395",28768,"35-54","Male","Native American/Alaskan","CO",5758736,0.451,423.1,0.073
"1396",28769,"25-34","Male","Race unspecified","VA",8535519,0.446,208.7,0.062
"1397",28770,"15-24","Male","African-American/Black","GA",10617423,0.492,400.1,0.065
"1398",28771,"35-54","Male","Race unspecified","NC",10488084,0.458,419.3,0.073
"1399",28772,"25-34","Male","African-American/Black","TN",6829174,0.516,672.7,0.075
"1400",28773,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1401",28774,"35-54","Male","Race unspecified","WA",7614893,0.421,293.7,0.084
"1402",28775,"25-34","Male","Race unspecified","WA",7614893,0.421,293.7,0.084
"1403",28776,"35-54","Female","Asian/Pacific Islander","WA",7614893,0.421,293.7,0.084
"1404",28777,"35-54","Male","Asian/Pacific Islander","WA",7614893,0.421,293.7,0.084
"1405",28778,"25-34","Male","Race unspecified","CO",5758736,0.451,423.1,0.073
"1406",28779,"75+","Male","African-American/Black","CA",39512223,0.283,442,0.101
"1407",28780,"25-34","Female","African-American/Black","NC",10488084,0.458,419.3,0.073
"1408",28781,"35-54","Male","Race unspecified","OR",4217737,0.508,291.9,0.076
"1409",28782,"25-34","Male","Hispanic/Latino","MT",1068778,0.663,469.8,0.059
"1410",28783,"25-34","Male","Hispanic/Latino","PA",12801989,0.407,389.5,0.091
"1411",28784,"35-54","Male","Race unspecified","GA",10617423,0.492,400.1,0.065
"1412",28785,"25-34","Male","African-American/Black","TN",6829174,0.516,672.7,0.075
"1413",28786,"35-54","Male","Race unspecified","KS",2913314,0.489,425,0.059
"1414",28787,"35-54","Male","Race unspecified","IL",12671821,0.278,425.9,0.095
"1415",28788,"35-54","Male","Race unspecified","MS",2976149,0.558,291.2,0.081
"1416",28789,"15-24","Male","Race unspecified","WI",5822434,0.453,323.4,0.063
"1417",28790,"0-14","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1418",28791,"55-74","Male","African-American/Black","TX",28995881,0.457,446.5,0.076
"1419",28792,"25-34","Male","European-American/White","UT",3205958,0.468,260.7,0.047
"1420",28793,"15-24","Male","European-American/White","CO",5758736,0.451,423.1,0.073
"1421",28794,"35-54","Male","Hispanic/Latino","TX",28995881,0.457,446.5,0.076
"1422",28795,"35-54","Male","Race unspecified","MI",9986857,0.402,478,0.099
"1423",28796,"35-54","Male","Race unspecified","MI",9986857,0.402,478,0.099
"1424",28797,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1425",28798,"35-54","Male","Hispanic/Latino","FL",21477737,0.353,383.6,0.077
"1426",28799,"15-24","Male","African-American/Black","WI",5822434,0.453,323.4,0.063
"1427",28800,"15-24","Male","Race unspecified","IL",12671821,0.278,425.9,0.095
"1428",28801,"25-34","Male","Race unspecified","IN",6732219,0.448,357.7,0.071
"1429",28802,"15-24","Male","European-American/White","UT",3205958,0.468,260.7,0.047
"1430",28803,"35-54","Male","European-American/White","CO",5758736,0.451,423.1,0.073
"1431",28804,"35-54","Male","European-American/White","TX",28995881,0.457,446.5,0.076
"1432",28805,"35-54","Male","Asian/Pacific Islander","CA",39512223,0.283,442,0.101
"1433",28806,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1434",28807,"35-54","Male","European-American/White","WA",7614893,0.421,293.7,0.084
"1435",28808,"25-34","Male","African-American/Black","AR",3017804,0.572,671.9,0.061
"1436",28809,"25-34","Male","African-American/Black","GA",10617423,0.492,400.1,0.065
"1437",28810,"25-34","Male","European-American/White","WA",7614893,0.421,293.7,0.084
"1438",28811,"35-54","Male","Race unspecified","GA",10617423,0.492,400.1,0.065
"1439",28812,"25-34","Female","Hispanic/Latino","TX",28995881,0.457,446.5,0.076
"1440",28813,"15-24","Female","Hispanic/Latino","TX",28995881,0.457,446.5,0.076
"1441",28814,"15-24","Male","African-American/Black","CA",39512223,0.283,442,0.101
"1442",28815,"15-24","Female","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1443",28816,"15-24","Female","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1444",28817,"15-24","Male","African-American/Black","CA",39512223,0.283,442,0.101
"1445",28818,"35-54","Male","European-American/White","IA",3155070,0.436,303.5,0.053
"1446",28819,"35-54","Male","African-American/Black","KY",4467673,0.546,259.1,0.066
"1447",28820,"25-34","Male","Race unspecified","GA",10617423,0.492,400.1,0.065
"1448",28821,"75+","Female","European-American/White","WA",7614893,0.421,293.7,0.084
"1449",28822,"25-34","Male","European-American/White","WA",7614893,0.421,293.7,0.084
"1450",28823,"15-24","Female","European-American/White","AK",731545,0.645,837.8,0.078
"1451",28824,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1452",28825,"25-34","Male","Race unspecified","WI",5822434,0.453,323.4,0.063
"1453",28826,"35-54","Female","European-American/White","WA",7614893,0.421,293.7,0.084
"1454",28827,"25-34","Male","African-American/Black","MO",6137428,0.488,542.7,0.061
"1455",28828,"35-54","Female","Race unspecified","GA",10617423,0.492,400.1,0.065
"1456",28829,"15-24","Male","African-American/Black","PA",12801989,0.407,389.5,0.091
"1457",28830,"35-54","Male","Hispanic/Latino","TX",28995881,0.457,446.5,0.076
"1458",28831,"25-34","Male","African-American/Black","GA",10617423,0.492,400.1,0.065
"1459",28832,"25-34","Male","European-American/White","IL",12671821,0.278,425.9,0.095
"1460",28833,"35-54","Male","Native American/Alaskan","WA",7614893,0.421,293.7,0.084
"1461",28834,"35-54","Male","European-American/White","WA",7614893,0.421,293.7,0.084
"1462",28835,"35-54","Male","African-American/Black","CA",39512223,0.283,442,0.101
"1463",28836,"35-54","Male","Race unspecified","MN",5639632,0.428,277.5,0.062
"1464",28838,"15-24","Female","European-American/White","CA",39512223,0.283,442,0.101
"1465",28839,"35-54","Male","European-American/White","WA",7614893,0.421,293.7,0.084
"1466",28840,"55-74","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1467",28841,"35-54","Male","European-American/White","CA",39512223,0.283,442,0.101
"1468",28842,"25-34","Male","European-American/White","FL",21477737,0.353,383.6,0.077
"1469",28843,"15-24","Male","Hispanic/Latino","AZ",7278717,0.463,484.8,0.079
"1470",28844,"25-34","Male","Race unspecified","LA",4648794,0.531,639.4,0.083
"1471",28845,"35-54","Male","Race unspecified","WI",5822434,0.453,323.4,0.063
"1472",28846,"25-34","Female","Race unspecified","NY",19453561,0.199,363.8,0.1
"1473",28847,"25-34","Male","Race unspecified","OK",3956971,0.547,458.6,0.061
"1474",28848,"35-54","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1475",28849,"35-54","Male","European-American/White","MI",9986857,0.402,478,0.099
"1476",28850,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1477",28851,"35-54","Male","European-American/White","AL",4903185,0.555,453.6,0.059
"1478",28852,"35-54","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1479",28853,"25-34","Female","Race unspecified","VA",8535519,0.446,208.7,0.062
"1480",28854,"35-54","Male","African-American/Black","AL",4903185,0.555,453.6,0.059
"1481",28855,"15-24","Male","European-American/White","WV",1792147,0.585,355.9,0.083
"1482",28856,"35-54","Male","Hispanic/Latino","AZ",7278717,0.463,484.8,0.079
"1483",28858,"25-34","Male","Race unspecified","PA",12801989,0.407,389.5,0.091
"1484",28859,"55-74","Male","African-American/Black","LA",4648794,0.531,639.4,0.083
"1485",28860,"35-54","Female","African-American/Black","LA",4648794,0.531,639.4,0.083
"1486",28861,"25-34","Male","Hispanic/Latino","OR",4217737,0.508,291.9,0.076
"1487",28862,"0-14","Male","Race unspecified","OR",4217737,0.508,291.9,0.076
"1488",28863,"15-24","Female","Hispanic/Latino","OR",4217737,0.508,291.9,0.076
"1489",28864,"25-34","Male","Race unspecified","VA",8535519,0.446,208.7,0.062
"1490",28865,"15-24","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1491",28866,"0-14","Male","Race unspecified","IL",12671821,0.278,425.9,0.095
"1492",28867,"25-34","Male","Race unspecified","MN",5639632,0.428,277.5,0.062
"1493",28868,"35-54","Male","African-American/Black","TX",28995881,0.457,446.5,0.076
"1494",28869,"15-24","Male","African-American/Black","VA",8535519,0.446,208.7,0.062
"1495",28870,"25-34","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1496",28871,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1497",28872,"15-24","Male","African-American/Black","SC",5148714,0.494,530.7,0.062
"1498",28873,"15-24","Male","European-American/White","IL",12671821,0.278,425.9,0.095
"1499",28874,"35-54","Male","Race unspecified","OH",11689100,0.4,308.8,0.081
"1500",28875,"15-24","Female","African-American/Black","GA",10617423,0.492,400.1,0.065
"1501",28877,"35-54","Male","Race unspecified","PA",12801989,0.407,389.5,0.091
"1502",28879,"25-34","Male","Race unspecified","IL",12671821,0.278,425.9,0.095
"1503",28880,"25-34","Male","Race unspecified","IL",12671821,0.278,425.9,0.095
"1504",28881,"25-34","Male","African-American/Black","CA",39512223,0.283,442,0.101
"1505",28882,"35-54","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1506",28883,"25-34","Male","European-American/White","WA",7614893,0.421,293.7,0.084
"1507",28884,"35-54","Male","Race unspecified","KY",4467673,0.546,259.1,0.066
"1508",28885,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1509",28886,"15-24","Male","Hispanic/Latino","IL",12671821,0.278,425.9,0.095
"1510",28887,"35-54","Male","European-American/White","KS",2913314,0.489,425,0.059
"1511",28888,"55-74","Male","European-American/White","MN",5639632,0.428,277.5,0.062
"1512",28889,"55-74","Female","European-American/White","MN",5639632,0.428,277.5,0.062
"1513",28890,"15-24","Male","European-American/White","SC",5148714,0.494,530.7,0.062
"1514",28891,"15-24","Male","European-American/White","MA",6892503,0.147,308.8,0.089
"1515",28893,"25-34","Male","African-American/Black","TX",28995881,0.457,446.5,0.076
"1516",28894,"25-34","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1517",28895,"35-54","Male","African-American/Black","AR",3017804,0.572,671.9,0.061
"1518",28896,"35-54","Male","European-American/White","TN",6829174,0.516,672.7,0.075
"1519",28897,"15-24","Male","African-American/Black","MN",5639632,0.428,277.5,0.062
"1520",28898,"15-24","Male","African-American/Black","MN",5639632,0.428,277.5,0.062
"1521",28899,"0-14","Male","Race unspecified","MN",5639632,0.428,277.5,0.062
"1522",28903,"75+","Female","European-American/White","MO",6137428,0.488,542.7,0.061
"1523",28904,"35-54","Male","Race unspecified","WA",7614893,0.421,293.7,0.084
"1524",28905,"25-34","Male","African-American/Black","PA",12801989,0.407,389.5,0.091
"1525",28906,"25-34","Male","Hispanic/Latino","NM",2096829,0.462,778.3,0.084
"1526",28907,"55-74","Male","European-American/White","PA",12801989,0.407,389.5,0.091
"1527",28908,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1528",28909,"35-54","Male","Race unspecified","PA",12801989,0.407,389.5,0.091
"1529",28910,"35-54","Male","European-American/White","NY",19453561,0.199,363.8,0.1
"1530",28911,"25-34","Male","Race unspecified","KY",4467673,0.546,259.1,0.066
"1531",28912,"35-54","Male","Race unspecified","KY",4467673,0.546,259.1,0.066
"1532",28913,"35-54","Female","European-American/White","FL",21477737,0.353,383.6,0.077
"1533",28914,"25-34","Male","African-American/Black","OH",11689100,0.4,308.8,0.081
"1534",28915,"35-54","Male","Race unspecified","NC",10488084,0.458,419.3,0.073
"1535",28916,"25-34","Male","Race unspecified","KY",4467673,0.546,259.1,0.066
"1536",28917,"25-34","Male","African-American/Black","IL",12671821,0.278,425.9,0.095
"1537",28918,"25-34","Male","African-American/Black","CA",39512223,0.283,442,0.101
"1538",28919,"35-54","Male","European-American/White","FL",21477737,0.353,383.6,0.077
"1539",28920,"25-34","Male","European-American/White","CA",39512223,0.283,442,0.101
"1540",28921,"15-24","Male","African-American/Black","NY",19453561,0.199,363.8,0.1
"1541",28922,"15-24","Male","Race unspecified","OH",11689100,0.4,308.8,0.081
"1542",28923,"25-34","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1543",28924,"35-54","Male","Race unspecified","SC",5148714,0.494,530.7,0.062
"1544",28926,"25-34","Male","European-American/White","KS",2913314,0.489,425,0.059
"1545",28927,"55-74","Male","Race unspecified","AR",3017804,0.572,671.9,0.061
"1546",28929,"25-34","Male","Race unspecified","NC",10488084,0.458,419.3,0.073
"1547",28930,"15-24","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1548",28931,"35-54","Female","European-American/White","SC",5148714,0.494,530.7,0.062
"1549",28932,"15-24","Female","Hispanic/Latino","NY",19453561,0.199,363.8,0.1
"1550",28933,"25-34","Male","Race unspecified","AZ",7278717,0.463,484.8,0.079
"1551",28934,"55-74","Male","Race unspecified","FL",21477737,0.353,383.6,0.077
"1552",28942,"35-54","Male","European-American/White","OR",4217737,0.508,291.9,0.076
"1553",28944,"25-34","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1554",28945,"35-54","Male","African-American/Black","TN",6829174,0.516,672.7,0.075
"1555",28946,"25-34","Male","Native American/Alaskan","MT",1068778,0.663,469.8,0.059
"1556",28947,"35-54","Female","European-American/White","VT",623989,0.505,173.4,0.056
"1557",28948,"35-54","Male","Hispanic/Latino","NM",2096829,0.462,778.3,0.084
"1558",28949,"15-24","Female","European-American/White","IN",6732219,0.448,357.7,0.071
"1559",28950,"25-34","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1560",28951,"35-54","Male","Hispanic/Latino","LA",4648794,0.531,639.4,0.083
"1561",28952,"25-34","Male","European-American/White","IN",6732219,0.448,357.7,0.071
"1562",28953,"25-34","Male","Hispanic/Latino","MD",6045680,0.302,399.9,0.068
"1563",28954,"35-54","Male","European-American/White","AZ",7278717,0.463,484.8,0.079
"1564",28955,"15-24","Male","African-American/Black","CA",39512223,0.283,442,0.101
"1565",28956,"25-34","Male","European-American/White","CA",39512223,0.283,442,0.101
"1566",28957,"25-34","Male","Hispanic/Latino","FL",21477737,0.353,383.6,0.077
"1567",28958,"15-24","Male","Race unspecified","NC",10488084,0.458,419.3,0.073
"1568",28959,"35-54","Male","European-American/White","PA",12801989,0.407,389.5,0.091
"1569",28960,"35-54","Male","African-American/Black","CA",39512223,0.283,442,0.101
"1570",28961,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1571",28962,"35-54","Male","European-American/White","TX",28995881,0.457,446.5,0.076
"1572",28963,"55-74","Male","Hispanic/Latino","AL",4903185,0.555,453.6,0.059
"1573",28964,"25-34","Female","Hispanic/Latino","CO",5758736,0.451,423.1,0.073
"1574",28965,"35-54","Male","African-American/Black","CA",39512223,0.283,442,0.101
"1575",28966,"35-54","Male","Race unspecified","NM",2096829,0.462,778.3,0.084
"1576",28967,"35-54","Male","European-American/White","FL",21477737,0.353,383.6,0.077
"1577",28968,"25-34","Male","African-American/Black","SD",884659,0.553,501.4,0.046
"1578",28969,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1579",28970,"25-34","Male","African-American/Black","IL",12671821,0.278,425.9,0.095
"1580",28971,"35-54","Male","European-American/White","KY",4467673,0.546,259.1,0.066
"1581",28972,"25-34","Male","European-American/White","OH",11689100,0.4,308.8,0.081
"1582",28973,"35-54","Male","Race unspecified","NM",2096829,0.462,778.3,0.084
"1583",28974,"55-74","Male","Race unspecified","FL",21477737,0.353,383.6,0.077
"1584",28975,"15-24","Male","European-American/White","WV",1792147,0.585,355.9,0.083
"1585",28976,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1586",28977,"35-54","Male","European-American/White","GA",10617423,0.492,400.1,0.065
"1587",28978,"25-34","Male","European-American/White","CA",39512223,0.283,442,0.101
"1588",28979,"25-34","Male","Asian/Pacific Islander","UT",3205958,0.468,260.7,0.047
"1589",28980,"35-54","Male","European-American/White","MD",6045680,0.302,399.9,0.068
"1590",28981,"35-54","Male","Race unspecified","NH",1359711,0.411,146.4,0.067
"1591",28982,"25-34","Male","African-American/Black","NV",3080156,0.473,460.3,0.128
"1592",28983,"35-54","Male","Race unspecified","PA",12801989,0.407,389.5,0.091
"1593",28984,"35-54","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1594",28985,"35-54","Male","Race unspecified","WI",5822434,0.453,323.4,0.063
"1595",28986,"35-54","Male","Race unspecified","NY",19453561,0.199,363.8,0.1
"1596",28987,"35-54","Male","European-American/White","TX",28995881,0.457,446.5,0.076
"1597",28988,"55-74","Male","Hispanic/Latino","NM",2096829,0.462,778.3,0.084
"1598",28989,"25-34","Male","African-American/Black","FL",21477737,0.353,383.6,0.077
"1599",28990,"35-54","Male","Hispanic/Latino","AZ",7278717,0.463,484.8,0.079
"1600",28991,"35-54","Male","Hispanic/Latino","AZ",7278717,0.463,484.8,0.079
"1601",28992,"15-24","Male","African-American/Black","IL",12671821,0.278,425.9,0.095
"1602",28993,"35-54","Male","Race unspecified","FL",21477737,0.353,383.6,0.077
"1603",28994,"35-54","Male","African-American/Black","OH",11689100,0.4,308.8,0.081
"1604",28995,"35-54","Male","European-American/White","OH",11689100,0.4,308.8,0.081
"1605",28996,"55-74","Male","European-American/White","FL",21477737,0.353,383.6,0.077
"1606",28997,"25-34","Male","European-American/White","MN",5639632,0.428,277.5,0.062
"1607",28998,"15-24","Female","African-American/Black","MS",2976149,0.558,291.2,0.081
"1608",28999,"0-14","Female","African-American/Black","LA",4648794,0.531,639.4,0.083
"1609",29000,"15-24","Female","African-American/Black","LA",4648794,0.531,639.4,0.083
"1610",29001,"35-54","Female","African-American/Black","AR",3017804,0.572,671.9,0.061
"1611",29002,"35-54","Male","Hispanic/Latino","CO",5758736,0.451,423.1,0.073
"1612",29003,"25-34","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1613",29006,"35-54","Male","African-American/Black","MS",2976149,0.558,291.2,0.081
"1614",29007,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1615",29008,"35-54","Male","Race unspecified","AK",731545,0.645,837.8,0.078
"1616",29009,"55-74","Male","European-American/White","OK",3956971,0.547,458.6,0.061
"1617",29010,"25-34","Male","European-American/White","CA",39512223,0.283,442,0.101
"1618",29011,"25-34","Male","Hispanic/Latino","AZ",7278717,0.463,484.8,0.079
"1619",29012,"35-54","Male","African-American/Black","CA",39512223,0.283,442,0.101
"1620",29013,"55-74","Male","Race unspecified","WV",1792147,0.585,355.9,0.083
"1621",29014,"35-54","Male","African-American/Black","OK",3956971,0.547,458.6,0.061
"1622",29015,"15-24","Female","Race unspecified","TX",28995881,0.457,446.5,0.076
"1623",29016,"25-34","Male","African-American/Black","MO",6137428,0.488,542.7,0.061
"1624",29017,"25-34","Male","Hispanic/Latino","IL",12671821,0.278,425.9,0.095
"1625",29018,"25-34","Male","Race unspecified","KS",2913314,0.489,425,0.059
"1626",29019,"55-74","Male","Race unspecified","WI",5822434,0.453,323.4,0.063
"1627",29020,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1628",29021,"15-24","Male","Hispanic/Latino","TX",28995881,0.457,446.5,0.076
"1629",29022,"25-34","Male","European-American/White","UT",3205958,0.468,260.7,0.047
"1630",29023,"25-34","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
"1631",29024,"25-34","Male","European-American/White","IN",6732219,0.448,357.7,0.071
"1632",29025,"35-54","Male","Race unspecified","MI",9986857,0.402,478,0.099
"1633",29026,"15-24","Male","African-American/Black","GA",10617423,0.492,400.1,0.065
"1634",29027,"35-54","Male","European-American/White","AZ",7278717,0.463,484.8,0.079
"1635",29028,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1636",29029,"25-34","Male","African-American/Black","PA",12801989,0.407,389.5,0.091
"1637",29030,"55-74","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1638",29031,"25-34","Male","Race unspecified","VA",8535519,0.446,208.7,0.062
"1639",29032,"15-24","Male","European-American/White","FL",21477737,0.353,383.6,0.077
"1640",29033,"25-34","Male","African-American/Black","NV",3080156,0.473,460.3,0.128
"1641",29034,"35-54","Male","Race unspecified","TN",6829174,0.516,672.7,0.075
"1642",29035,"35-54","Male","European-American/White","UT",3205958,0.468,260.7,0.047
"1643",29036,"35-54","Male","Hispanic/Latino","AZ",7278717,0.463,484.8,0.079
"1644",29037,"35-54","Male","European-American/White","KY",4467673,0.546,259.1,0.066
"1645",29038,"15-24","Male","African-American/Black","WA",7614893,0.421,293.7,0.084
"1646",29039,"25-34","Male","Race unspecified","OR",4217737,0.508,291.9,0.076
"1647",29040,"35-54","Male","Race unspecified","MI",9986857,0.402,478,0.099
"1648",29041,"25-34","Male","Race unspecified","TN",6829174,0.516,672.7,0.075
"1649",29042,"35-54","Male","Hispanic/Latino","TX",28995881,0.457,446.5,0.076
"1650",29043,"35-54","Male","European-American/White","TN",6829174,0.516,672.7,0.075
"1651",29044,"35-54","Male","Race unspecified","IN",6732219,0.448,357.7,0.071
"1652",29045,"25-34","Male","Race unspecified","WA",7614893,0.421,293.7,0.084
"1653",29046,"25-34","Male","European-American/White","MO",6137428,0.488,542.7,0.061
"1654",29047,"35-54","Male","Race unspecified","MA",6892503,0.147,308.8,0.089
"1655",29048,"55-74","Male","European-American/White","FL",21477737,0.353,383.6,0.077
"1656",29049,"55-74","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1657",29050,"35-54","Male","Race unspecified","NV",3080156,0.473,460.3,0.128
"1658",29051,"25-34","Male","European-American/White","CO",5758736,0.451,423.1,0.073
"1659",29052,"25-34","Male","European-American/White","IL",12671821,0.278,425.9,0.095
"1660",29053,"25-34","Male","European-American/White","MI",9986857,0.402,478,0.099
"1661",29054,"55-74","Male","Race unspecified","WA",7614893,0.421,293.7,0.084
"1662",29055,"15-24","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1663",29056,"35-54","Male","European-American/White","MI",9986857,0.402,478,0.099
"1664",29057,"35-54","Male","European-American/White","KS",2913314,0.489,425,0.059
"1665",29058,"15-24","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1666",29059,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1667",29060,"35-54","Female","Hispanic/Latino","NV",3080156,0.473,460.3,0.128
"1668",29061,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1669",29063,"35-54","Male","Native American/Alaskan","OK",3956971,0.547,458.6,0.061
"1670",29064,"35-54","Male","European-American/White","CA",39512223,0.283,442,0.101
"1671",29065,"35-54","Male","Race unspecified","FL",21477737,0.353,383.6,0.077
"1672",29066,"25-34","Male","African-American/Black","SC",5148714,0.494,530.7,0.062
"1673",29067,"15-24","Female","African-American/Black","KY",4467673,0.546,259.1,0.066
"1674",29068,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1675",29069,"35-54","Male","European-American/White","MO",6137428,0.488,542.7,0.061
"1676",29070,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1677",29071,"35-54","Male","Hispanic/Latino","TX",28995881,0.457,446.5,0.076
"1678",29072,"25-34","Male","Race unspecified","TN",6829174,0.516,672.7,0.075
"1679",29073,"35-54","Male","Race unspecified","PA",12801989,0.407,389.5,0.091
"1680",29074,"35-54","Male","European-American/White","CO",5758736,0.451,423.1,0.073
"1681",29075,"35-54","Male","Race unspecified","NV",3080156,0.473,460.3,0.128
"1682",29076,"25-34","Male","Native American/Alaskan","OK",3956971,0.547,458.6,0.061
"1683",29077,"35-54","Male","European-American/White","MA",6892503,0.147,308.8,0.089
"1684",29078,"55-74","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1685",29079,"35-54","Male","Hispanic/Latino","NM",2096829,0.462,778.3,0.084
"1686",29080,"15-24","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1687",29081,"15-24","Male","African-American/Black","RI",1059361,0.148,230.8,0.094
"1688",29082,"25-34","Male","African-American/Black","FL",21477737,0.353,383.6,0.077
"1689",29083,"35-54","Male","African-American/Black","CA",39512223,0.283,442,0.101
"1690",29084,"35-54","Male","Hispanic/Latino","FL",21477737,0.353,383.6,0.077
"1691",29085,"35-54","Male","European-American/White","OK",3956971,0.547,458.6,0.061
"1692",29086,"25-34","Male","African-American/Black","TX",28995881,0.457,446.5,0.076
"1693",29087,"25-34","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1694",29088,"25-34","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1695",29089,"35-54","Male","Race unspecified","GA",10617423,0.492,400.1,0.065
"1696",29090,"25-34","Male","European-American/White","MT",1068778,0.663,469.8,0.059
"1697",29091,"55-74","Female","European-American/White","AZ",7278717,0.463,484.8,0.079
"1698",29092,"55-74","Male","Race unspecified","TN",6829174,0.516,672.7,0.075
"1699",29093,"25-34","Male","Race unspecified","IN",6732219,0.448,357.7,0.071
"1700",29094,"25-34","Female","Race unspecified","NM",2096829,0.462,778.3,0.084
"1701",29095,"75+","Male","Race unspecified","NM",2096829,0.462,778.3,0.084
"1702",29096,"25-34","Male","African-American/Black","MD",6045680,0.302,399.9,0.068
"1703",29097,"15-24","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1704",29098,"35-54","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1705",29099,"15-24","Male","Race unspecified","WA",7614893,0.421,293.7,0.084
"1706",29100,"35-54","Male","Race unspecified","MD",6045680,0.302,399.9,0.068
"1707",29101,"35-54","Female","Race unspecified","MD",6045680,0.302,399.9,0.068
"1708",29103,"35-54","Male","Hispanic/Latino","NJ",8882190,0.147,195.4,0.098
"1709",29104,"75+","Male","European-American/White","VA",8535519,0.446,208.7,0.062
"1710",29106,"15-24","Female","African-American/Black","LA",4648794,0.531,639.4,0.083
"1711",29107,"15-24","Male","African-American/Black","LA",4648794,0.531,639.4,0.083
"1712",29108,"25-34","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1713",29109,"25-34","Male","African-American/Black","TX",28995881,0.457,446.5,0.076
"1714",29110,"35-54","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1715",29111,"55-74","Male","African-American/Black","TX",28995881,0.457,446.5,0.076
"1716",29112,"25-34","Male","African-American/Black","SC",5148714,0.494,530.7,0.062
"1717",29113,"25-34","Male","Race unspecified","CA",39512223,0.283,442,0.101
"1718",29114,"25-34","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1719",29115,"55-74","Male","Race unspecified","AZ",7278717,0.463,484.8,0.079
"1720",29116,"35-54","Male","African-American/Black","OK",3956971,0.547,458.6,0.061
"1721",29117,"55-74","Male","Race unspecified","AZ",7278717,0.463,484.8,0.079
"1722",29118,"35-54","Male","Race unspecified","VA",8535519,0.446,208.7,0.062
"1723",29119,"35-54","Male","Race unspecified","PA",12801989,0.407,389.5,0.091
"1724",29120,"15-24","Male","African-American/Black","FL",21477737,0.353,383.6,0.077
"1725",29121,"25-34","Male","Race unspecified","FL",21477737,0.353,383.6,0.077
"1726",29122,"15-24","Male","African-American/Black","FL",21477737,0.353,383.6,0.077
"1727",29123,"35-54","Male","European-American/White","NH",1359711,0.411,146.4,0.067
"1728",29124,"35-54","Male","European-American/White","FL",21477737,0.353,383.6,0.077
"1729",29125,"55-74","Male","Race unspecified","TX",28995881,0.457,446.5,0.076
"1730",29126,"35-54","Male","Hispanic/Latino","CA",39512223,0.283,442,0.101
